2014/1/7 397.485000
2014/1/14 397.412500
2014/1/21 398.237500
2014/1/28 399.355000
2014/2/4 398.110000
2014/2/11 397.692500
2014/2/18 398.716667
2014/2/25 397.662500
2014/3/6 398.992500
2014/3/11 399.527500
2014/3/18 401.247500
2014/3/25 399.887500
2014/4/2 400.647500
2014/4/8 402.117500
2014/4/15 401.770000
2014/4/22 401.315000
2014/4/28 402.140000
2014/5/6 402.890000
2014/5/13 401.747500
2014/5/20 402.152500
2014/5/27 401.755000
2014/6/3 401.965000
2014/6/10 402.057500
2014/6/17 401.380000
2014/6/24 401.027500
2014/7/1 400.387500
2014/7/8 399.580000
2014/7/15 398.827500
2014/7/22 398.015000
2014/7/29 397.232500
2014/8/5 397.852500
2014/8/12 397.123333
2014/8/19 396.270000
2014/8/26 395.450000
2014/9/2 395.790000
2014/9/9 395.467500
2014/9/16 394.810000
2014/9/23 395.932500
2014/9/30 395.142500
2014/10/7 394.810000
